,attacker_ip_enum,label
8187,33025,0
8188,33028,0
8189,33031,0
8190,33033,0
8191,33035,0
8192,33042,0
8193,33045,0
8194,33049,0
8195,33055,0
8196,33063,0
8197,33069,0
8198,33070,0
8199,33078,0
8200,33083,0
8201,33088,0
8202,33091,0
8203,33093,0
8204,33094,0
8205,33096,0
8206,33097,0
8207,33103,0
8208,33107,0
8209,33108,0
8210,33110,0
8211,33111,0
8212,33114,0
8213,33119,0
8214,33123,0
8215,33133,0
8216,33134,0
8217,33135,0
8218,33139,0
8219,33142,0
8220,33153,0
8221,33158,0
8222,33160,0
8223,33168,0
8224,33170,0
8225,33176,0
8226,33179,0
8227,33182,0
8228,33188,0
8229,33189,0
8230,33191,0
8231,33194,0
8232,33197,0
8233,33198,0
8234,33203,0
8235,33207,0
8236,33210,0
8237,33217,0
8238,33235,0
8239,33241,0
8240,33245,0
8241,33247,0
8242,33251,0
8243,33255,0
8244,33261,0
8245,33268,1
8246,33273,0
8247,33274,0
8248,33275,0
8249,33277,0
8250,33286,0
8251,33292,0
8252,33293,0
8253,33297,0
8254,33301,0
8255,33309,0
8256,33313,0
8257,33348,0
8258,33349,0
8259,33350,0
8260,33351,0
8261,33353,0
8262,33355,0
8263,33368,0
8264,33371,0
8265,33374,0
8266,33376,0
8267,33378,0
8268,33383,0
8269,33385,0
8270,33388,0
8271,33393,0
8272,33406,0
8273,33409,0
8274,33414,0
8275,33426,0
8276,33436,0
8277,33440,0
8278,33443,0
8279,33446,0
8280,33447,0
8281,33450,0
8282,33453,0
8283,33456,0
8284,33458,0
8285,33462,0
8286,33464,0
8287,33465,0
8288,33469,0
8289,33470,0
8290,33474,0
8291,33478,0
8292,33487,0
8293,33488,0
8294,33489,0
8295,33492,0
8296,33493,0
8297,33494,0
8298,33498,0
8299,33499,0
8300,33500,1
8301,33502,0
8302,33509,0
8303,33516,0
8304,33520,0
8305,33521,0
8306,33529,0
8307,33531,0
8308,33532,0
8309,33539,1
8310,33540,0
8311,33543,0
8312,33545,0
8313,33548,0
8314,33551,1
8315,33552,0
8316,33557,0
8317,33570,0
8318,33572,0
8319,33573,0
8320,33574,0
8321,33579,0
8322,33589,0
8323,33591,0
8324,33592,0
8325,33595,0
8326,33604,0
8327,33610,0
8328,33614,0
8329,33615,0
8330,33618,0
8331,33619,0
8332,33620,0
8333,33624,0
8334,33625,0
8335,33627,0
8336,33628,0
8337,33631,0
8338,33633,0
8339,33640,0
8340,33641,0
8341,33648,0
8342,33655,0
8343,33656,0
8344,33659,0
8345,33661,0
8346,33674,0
8347,33677,0
8348,33682,0
8349,33688,0
8350,33689,0
8351,33691,0
8352,33694,0
8353,33695,0
8354,33707,0
8355,33719,0
8356,33724,0
8357,33727,0
8358,33728,0
8359,33730,0
8360,33733,0
8361,33740,0
8362,33741,0
8363,33747,0
8364,33758,0
8365,33769,0
8366,33771,0
8367,33772,0
8368,33777,0
8369,33787,0
8370,33788,0
8371,33793,1
8372,33799,0
8373,33804,0
8374,33806,0
8375,33809,0
8376,33822,0
8377,33823,0
8378,33826,0
8379,33827,0
8380,33828,0
8381,33836,0
8382,33841,0
8383,33844,0
8384,33851,0
8385,33852,0
8386,33854,0
8387,33855,0
8388,33868,0
8389,33869,0
8390,33871,0
8391,33872,0
8392,33874,0
8393,33876,0
8394,33881,0
8395,33888,0
8396,33890,0
8397,33895,0
8398,33898,0
8399,33903,0
8400,33904,0
8401,33919,0
8402,33921,0
8403,33926,0
8404,33931,0
8405,33932,0
8406,33937,0
8407,33940,0
8408,33943,0
8409,33944,0
8410,33946,0
8411,33951,0
8412,33952,0
8413,33956,1
8414,33957,0
8415,33960,0
8416,33962,0
8417,33969,0
8418,33976,0
8419,33985,0
8420,33988,0
8421,33989,0
8422,33997,0
8423,33999,0
8424,34012,0
8425,34018,0
8426,34021,0
8427,34030,0
8428,34036,0
8429,34041,0
8430,34042,0
8431,34045,0
8432,34048,0
8433,34057,0
8434,34065,0
8435,34066,0
8436,34069,0
8437,34072,0
8438,34075,0
8439,34078,0
8440,34080,0
8441,34081,0
8442,34083,0
8443,34087,0
8444,34091,0
8445,34092,0
8446,34093,0
8447,34094,0
8448,34098,0
8449,34099,0
8450,34112,0
8451,34113,0
8452,34114,0
8453,34116,0
8454,34118,0
8455,34119,0
8456,34125,0
8457,34126,0
8458,34136,0
8459,34140,0
8460,34146,1
8461,34148,0
8462,34150,0
8463,34155,0
8464,34162,0
8465,34164,0
8466,34166,0
8467,34180,0
8468,34195,0
8469,34197,0
8470,34204,0
8471,34214,0
8472,34225,0
8473,34232,0
8474,34246,0
8475,34256,0
8476,34260,0
8477,34270,0
8478,34275,0
8479,34276,0
8480,34277,0
8481,34288,0
8482,34292,0
8483,34294,0
8484,34297,0
8485,34305,0
8486,34307,0
8487,34313,0
8488,34314,0
8489,34315,0
8490,34321,0
8491,34322,0
8492,34325,0
8493,34336,0
8494,34341,0
8495,34342,0
8496,34343,0
8497,34352,0
8498,34362,0
8499,34367,0
8500,34368,0
8501,34369,0
8502,34374,0
8503,34376,0
8504,34385,0
8505,34387,0
8506,34398,0
8507,34399,0
8508,34400,1
8509,34407,0
8510,34409,0
8511,34411,0
8512,34412,1
8513,34413,0
8514,34417,0
8515,34419,0
8516,34423,0
8517,34429,0
8518,34435,0
8519,34441,1
8520,34442,1
8521,34444,0
8522,34446,0
8523,34450,0
8524,34460,0
8525,34461,1
8526,34464,0
8527,34467,0
8528,34469,0
8529,34471,0
8530,34472,1
8531,34474,0
8532,34476,1
8533,34488,0
8534,34492,0
8535,34493,0
8536,34495,1
8537,34496,0
8538,34497,0
8539,34506,0
8540,34507,0
8541,34518,0
8542,34525,0
8543,34527,0
8544,34528,0
8545,34531,0
8546,34533,0
8547,34538,0
8548,34542,0
8549,34547,0
8550,34549,0
8551,34550,0
8552,34551,0
8553,34552,0
8554,34554,0
8555,34555,0
8556,34557,0
8557,34559,0
8558,34561,0
8559,34566,0
8560,34569,0
8561,34574,0
8562,34576,0
8563,34578,0
8564,34580,0
8565,34582,0
8566,34585,0
8567,34587,0
8568,34590,0
8569,34594,0
8570,34602,0
8571,34605,0
8572,34606,0
8573,34607,0
8574,34608,0
8575,34613,0
8576,34615,0
8577,34621,0
8578,34625,0
8579,34626,0
8580,34638,0
8581,34640,0
8582,34643,0
8583,34644,0
8584,34646,0
8585,34648,0
8586,34651,1
8587,34656,0
8588,34671,1
8589,34683,0
8590,34696,0
8591,34698,0
8592,34701,0
8593,34704,0
8594,34706,0
8595,34722,0
8596,34726,0
8597,34735,0
8598,34758,0
8599,34760,0
8600,34767,0
8601,34774,0
8602,34778,0
8603,34780,0
8604,34783,0
8605,34793,1
8606,34806,0
8607,34807,0
8608,34810,0
8609,34818,0
8610,34820,0
8611,34821,0
8612,34824,0
8613,34825,0
8614,34826,0
8615,34831,1
8616,34845,1
8617,34852,0
8618,34866,0
8619,34877,0
8620,34879,0
8621,34881,0
8622,34886,0
8623,34891,0
8624,34895,0
8625,34898,0
8626,34899,0
8627,34903,0
8628,34904,0
8629,34917,0
8630,34918,0
8631,34928,0
8632,34930,0
8633,34934,0
8634,34935,0
8635,34936,0
8636,34937,0
8637,34940,0
8638,34946,0
8639,34947,1
8640,34948,0
8641,34951,0
8642,34958,0
8643,34959,0
8644,34961,0
8645,34962,0
8646,34970,0
8647,34971,0
8648,34974,0
8649,34976,0
8650,34977,0
8651,34979,0
8652,34985,0
8653,34986,0
8654,34987,0
8655,34989,0
8656,34991,0
8657,34994,0
8658,35001,0
8659,35007,0
8660,35015,0
8661,35016,0
8662,35018,0
8663,35019,1
8664,35021,0
8665,35026,0
8666,35027,0
8667,35028,0
8668,35033,0
8669,35035,0
8670,35049,0
8671,35055,0
8672,35056,1
8673,35058,0
8674,35060,0
8675,35062,0
8676,35069,0
8677,35073,0
8678,35074,0
8679,35077,0
8680,35078,0
8681,35083,0
8682,35088,0
8683,35092,1
8684,35097,0
8685,35099,0
8686,35103,0
8687,35105,0
8688,35106,0
8689,35107,0
8690,35115,0
8691,35121,0
8692,35131,0
8693,35132,0
8694,35136,0
8695,35138,0
8696,35140,0
8697,35152,0
8698,35153,0
8699,35154,0
8700,35155,0
8701,35158,1
8702,35161,0
8703,35165,0
8704,35167,0
8705,35178,0
8706,35180,1
8707,35181,0
8708,35192,1
8709,35195,0
8710,35198,0
8711,35200,0
8712,35205,0
8713,35207,0
8714,35210,0
8715,35221,0
8716,35222,0
8717,35224,0
8718,35232,0
8719,35233,0
8720,35236,0
8721,35241,0
8722,35250,0
8723,35251,0
8724,35261,0
8725,35265,0
8726,35268,1
8727,35270,0
8728,35276,0
8729,35278,0
8730,35282,0
8731,35285,0
8732,35288,0
8733,35294,0
8734,35295,0
8735,35300,1
8736,35302,0
8737,35317,0
8738,35324,0
8739,35330,0
8740,35335,0
8741,35336,0
8742,35337,0
8743,35352,0
8744,35354,0
8745,35357,0
8746,35362,0
8747,35363,0
8748,35372,0
8749,35376,0
8750,35378,0
8751,35380,0
8752,35381,0
8753,35382,1
8754,35402,0
8755,35403,0
8756,35406,0
8757,35417,0
8758,35418,0
8759,35424,0
8760,35425,0
8761,35438,0
8762,35442,0
8763,35448,0
8764,35455,1
8765,35457,0
8766,35460,0
8767,35467,0
8768,35477,0
8769,35480,0
8770,35486,0
8771,35497,0
8772,35498,0
8773,35500,0
8774,35504,0
8775,35510,0
8776,35513,0
8777,35516,0
8778,35524,0
8779,35525,0
8780,35534,0
8781,35538,0
8782,35542,0
8783,35543,0
8784,35545,0
8785,35546,0
8786,35551,0
8787,35555,0
8788,35561,0
8789,35562,0
8790,35563,0
8791,35564,0
8792,35575,0
8793,35576,0
8794,35577,0
8795,35578,0
8796,35582,0
8797,35584,0
8798,35588,0
8799,35589,0
8800,35590,0
8801,35593,0
8802,35598,0
8803,35600,0
8804,35602,0
8805,35603,0
8806,35608,0
8807,35609,0
8808,35610,0
8809,35612,0
8810,35614,0
8811,35618,0
8812,35619,0
8813,35622,0
8814,35624,0
8815,35627,0
8816,35635,0
8817,35636,0
8818,35641,0
8819,35644,0
8820,35646,0
8821,35647,0
8822,35652,0
8823,35653,0
8824,35654,0
8825,35656,0
8826,35659,0
8827,35667,0
8828,35668,0
8829,35693,0
8830,35695,0
8831,35702,0
8832,35704,0
8833,35705,0
8834,35710,0
8835,35715,0
8836,35716,0
8837,35720,0
8838,35723,0
8839,35728,0
8840,35731,0
8841,35735,0
8842,35739,0
8843,35744,1
8844,35746,0
8845,35753,0
8846,35759,0
8847,35762,0
8848,35766,0
8849,35768,0
8850,35775,0
8851,35779,0
8852,35781,1
8853,35783,0
8854,35784,0
8855,35787,0
8856,35788,0
8857,35792,0
8858,35794,0
8859,35796,1
8860,35799,0
8861,35807,0
8862,35810,0
8863,35811,0
8864,35815,0
8865,35820,0
8866,35825,1
8867,35832,0
8868,35834,0
8869,35837,0
8870,35845,0
8871,35852,1
8872,35853,0
8873,35856,0
8874,35857,0
8875,35859,0
8876,35861,0
8877,35873,0
8878,35882,0
8879,35886,0
8880,35887,0
8881,35891,0
8882,35892,0
8883,35896,0
8884,35899,0
8885,35902,0
8886,35913,0
8887,35914,0
8888,35918,1
8889,35924,1
8890,35929,0
8891,35932,0
8892,35935,0
8893,35946,0
8894,35951,0
8895,35954,0
8896,35962,0
8897,35966,0
8898,35967,0
8899,35978,0
8900,35980,0
8901,35983,0
8902,35986,0
8903,36007,0
8904,36013,0
8905,36017,0
8906,36018,0
8907,36019,0
8908,36021,0
8909,36023,0
8910,36024,0
8911,36025,0
8912,36027,0
8913,36029,0
8914,36031,0
8915,36037,0
8916,36039,0
8917,36059,0
8918,36061,1
8919,36062,0
8920,36069,0
8921,36070,0
8922,36073,0
8923,36076,0
8924,36077,0
8925,36078,0
8926,36083,0
8927,36084,0
8928,36094,0
8929,36095,0
8930,36099,0
8931,36102,0
8932,36105,0
8933,36115,0
8934,36120,0
8935,36123,0
8936,36127,0
8937,36129,0
8938,36131,0
8939,36134,0
8940,36141,0
8941,36143,0
8942,36144,0
8943,36145,0
8944,36151,0
8945,36157,1
8946,36161,0
8947,36164,0
8948,36172,0
8949,36175,0
8950,36184,0
8951,36187,0
8952,36193,0
8953,36195,0
8954,36196,0
8955,36202,0
8956,36210,0
8957,36212,0
8958,36214,0
8959,36217,0
8960,36218,0
8961,36227,0
8962,36229,0
8963,36231,0
8964,36248,0
8965,36258,0
8966,36263,0
8967,36267,0
8968,36271,0
8969,36272,0
8970,36282,0
8971,36283,1
8972,36284,0
8973,36285,0
8974,36286,0
8975,36287,0
8976,36290,0
8977,36292,0
8978,36293,1
8979,36296,0
8980,36299,0
8981,36301,0
8982,36303,0
8983,36310,0
8984,36311,0
8985,36319,0
8986,36325,0
8987,36331,0
8988,36335,0
8989,36338,0
8990,36342,0
8991,36343,1
8992,36345,0
8993,36348,0
8994,36356,0
8995,36362,0
8996,36365,0
8997,36378,0
8998,36379,1
8999,36383,0
9000,36386,0
9001,36387,0
9002,36392,0
9003,36397,0
9004,36398,0
9005,36400,0
9006,36403,0
9007,36412,0
9008,36438,0
9009,36445,0
9010,36448,0
9011,36449,0
9012,36454,0
9013,36459,0
9014,36460,0
9015,36466,0
9016,36467,0
9017,36471,0
9018,36472,0
9019,36474,0
9020,36483,0
9021,36485,0
9022,36486,1
9023,36487,0
9024,36491,0
9025,36495,0
9026,36497,0
9027,36501,0
9028,36508,0
9029,36512,0
9030,36524,0
9031,36530,0
9032,36531,0
9033,36542,0
9034,36546,0
9035,36547,0
9036,36552,0
9037,36554,0
9038,36561,0
9039,36563,0
9040,36565,0
9041,36567,0
9042,36575,0
9043,36585,0
9044,36589,0
9045,36591,0
9046,36593,0
9047,36598,0
9048,36614,0
9049,36618,0
9050,36624,0
9051,36626,0
9052,36627,0
9053,36638,0
9054,36639,0
9055,36643,0
9056,36661,0
9057,36664,0
9058,36667,0
9059,36680,0
9060,36683,0
9061,36684,0
9062,36687,0
9063,36692,0
9064,36704,0
9065,36707,0
9066,36708,0
9067,36713,0
9068,36716,0
9069,36724,0
9070,36725,0
9071,36727,0
9072,36728,0
9073,36729,0
9074,36737,0
9075,36742,0
9076,36745,0
9077,36751,0
9078,36753,0
9079,36755,0
9080,36757,0
9081,36761,0
9082,36764,0
9083,36766,0
9084,36767,0
9085,36768,0
9086,36771,0
9087,36772,0
9088,36774,0
9089,36775,0
9090,36779,0
9091,36782,0
9092,36784,0
9093,36785,0
9094,36789,0
9095,36805,0
9096,36806,0
9097,36812,0
9098,36817,0
9099,36818,0
9100,36819,0
9101,36820,0
9102,36848,0
9103,36858,0
9104,36859,0
9105,36864,0
9106,36874,0
9107,36877,0
9108,36880,0
9109,36881,0
9110,36883,0
9111,36886,0
9112,36890,0
9113,36894,0
9114,36895,0
9115,36899,0
9116,36906,0
9117,36908,0
9118,36909,1
9119,36911,0
9120,36912,0
9121,36919,0
9122,36921,0
9123,36923,0
9124,36924,0
9125,36925,0
9126,36930,0
9127,36932,0
9128,36936,0
9129,36946,0
9130,36950,0
9131,36954,0
9132,36956,0
9133,36960,0
9134,36964,0
9135,36973,0
9136,36975,0
9137,36976,0
9138,36985,0
9139,36990,0
9140,36993,0
9141,36995,0
9142,36997,0
9143,37006,0
9144,37010,0
9145,37011,1
9146,37015,0
9147,37018,0
9148,37027,0
9149,37032,0
9150,37038,0
9151,37042,0
9152,37049,0
9153,37051,0
9154,37058,0
9155,37060,0
9156,37065,1
9157,37066,0
9158,37070,0
9159,37072,0
9160,37074,0
9161,37080,0
9162,37089,0
9163,37100,0
9164,37103,0
9165,37108,0
9166,37109,0
9167,37114,0
9168,37118,0
9169,37124,0
9170,37125,0
9171,37126,0
9172,37128,0
9173,37132,0
9174,37138,0
9175,37147,0
9176,37151,0
9177,37152,0
9178,37153,0
9179,37156,0
9180,37165,0
9181,37167,0
9182,37173,0
9183,37179,0
9184,37183,0
9185,37184,0
9186,37185,0
9187,37186,0
9188,37188,0
9189,37196,0
9190,37197,0
9191,37200,0
9192,37201,0
9193,37204,0
9194,37207,0
9195,37208,0
9196,37210,0
9197,37211,1
9198,37213,0
9199,37220,0
9200,37221,0
9201,37224,0
9202,37237,0
9203,37238,0
9204,37246,0
9205,37250,0
9206,37258,0
9207,37269,0
9208,37276,0
9209,37277,0
9210,37280,0
9211,37285,0
9212,37287,0
9213,37289,1
9214,37292,0
9215,37297,0
9216,37300,0
9217,37305,0
9218,37313,0
9219,37316,0
9220,37336,0
9221,37337,0
9222,37338,0
9223,37341,0
9224,37344,0
9225,37346,0
9226,37350,0
9227,37351,0
9228,37362,0
9229,37363,0
9230,37364,0
9231,37373,0
9232,37374,0
9233,37382,0
9234,37390,0
9235,37397,0
9236,37400,0
9237,37413,0
9238,37414,1
9239,37417,0
9240,37418,0
9241,37421,0
9242,37422,0
9243,37425,0
9244,37426,0
9245,37430,0
9246,37432,0
9247,37433,0
9248,37435,0
9249,37441,0
9250,37442,0
9251,37448,0
9252,37449,0
9253,37450,0
9254,37454,0
9255,37458,1
9256,37460,0
9257,37486,0
9258,37494,0
9259,37498,0
9260,37499,0
9261,37507,1
9262,37510,0
9263,37515,0
9264,37522,0
9265,37523,0
9266,37525,0
9267,37526,0
9268,37529,0
9269,37531,0
9270,37534,0
9271,37539,0
9272,37546,0
9273,37550,0
9274,37551,0
9275,37558,1
9276,37559,0
9277,37561,0
9278,37563,0
9279,37575,0
9280,37580,0
9281,37585,0
9282,37590,0
9283,37597,0
9284,37599,1
9285,37618,1
9286,37619,0
9287,37626,0
9288,37630,0
9289,37632,0
9290,37648,0
9291,37649,0
9292,37650,0
9293,37654,0
9294,37655,0
9295,37656,0
9296,37662,0
9297,37668,0
9298,37669,0
9299,37671,0
9300,37676,0
9301,37683,0
9302,37692,0
9303,37693,0
9304,37699,0
9305,37701,0
9306,37703,0
9307,37709,0
9308,37711,0
9309,37713,0
9310,37715,1
9311,37718,0
9312,37725,0
9313,37727,0
9314,37728,0
9315,37730,0
9316,37731,0
9317,37736,0
9318,37745,0
9319,37751,0
9320,37764,0
9321,37768,0
9322,37769,0
9323,37779,1
9324,37789,0
9325,37790,0
9326,37791,0
9327,37795,0
9328,37807,0
9329,37812,0
9330,37813,0
9331,37816,0
9332,37822,0
9333,37823,0
9334,37825,0
9335,37830,0
9336,37837,0
9337,37839,0
9338,37840,0
9339,37841,0
9340,37843,0
9341,37847,0
9342,37852,0
9343,37853,0
9344,37859,0
9345,37866,1
9346,37867,0
9347,37872,0
9348,37873,0
9349,37883,0
9350,37888,1
9351,37895,0
9352,37896,0
9353,37899,0
9354,37902,0
9355,37908,0
9356,37912,0
9357,37913,0
9358,37918,0
9359,37925,0
9360,37941,0
9361,37944,0
9362,37947,0
9363,37950,0
9364,37953,0
9365,37961,0
9366,37964,1
9367,37968,0
9368,37970,0
9369,37983,0
9370,37988,0
9371,37991,0
9372,37995,0
9373,37996,0
9374,38000,1
9375,38004,0
9376,38011,0
9377,38012,0
9378,38022,0
9379,38023,1
9380,38024,0
9381,38030,0
9382,38033,0
9383,38036,1
9384,38038,0
9385,38057,1
9386,38058,0
9387,38066,0
9388,38068,0
9389,38069,0
9390,38072,0
9391,38073,0
9392,38075,0
9393,38081,0
9394,38093,0
9395,38099,0
9396,38104,0
9397,38109,0
9398,38111,0
9399,38115,0
9400,38118,1
9401,38120,0
9402,38122,0
9403,38127,1
9404,38131,0
9405,38133,0
9406,38136,0
9407,38138,0
9408,38140,0
9409,38141,0
9410,38144,0
9411,38149,1
9412,38151,0
9413,38153,0
9414,38179,0
9415,38185,0
9416,38187,1
9417,38198,0
9418,38203,0
9419,38205,0
9420,38216,0
9421,38220,0
9422,38224,0
9423,38225,0
9424,38229,1
9425,38233,0
9426,38235,0
9427,38238,0
9428,38245,0
9429,38251,0
9430,38253,0
9431,38255,0
9432,38265,0
9433,38267,0
9434,38268,0
9435,38269,0
9436,38271,0
9437,38279,0
9438,38286,0
9439,38287,0
9440,38291,0
9441,38292,1
9442,38294,0
9443,38297,0
9444,38300,0
9445,38305,0
9446,38312,0
9447,38317,0
9448,38320,0
9449,38322,0
9450,38328,0
9451,38329,0
9452,38332,0
9453,38336,0
9454,38337,0
9455,38342,0
9456,38345,0
9457,38346,0
9458,38352,0
9459,38356,0
9460,38366,0
9461,38368,0
9462,38371,0
9463,38372,0
9464,38373,0
9465,38374,0
9466,38375,0
9467,38381,0
9468,38383,1
9469,38386,0
9470,38388,0
9471,38389,0
9472,38391,0
9473,38392,0
9474,38393,0
9475,38410,0
9476,38411,0
9477,38412,0
9478,38413,0
9479,38438,0
9480,38441,0
9481,38452,0
9482,38461,0
9483,38463,0
9484,38465,0
9485,38468,0
9486,38471,0
9487,38473,0
9488,38474,0
9489,38489,0
9490,38501,0
9491,38508,0
9492,38516,0
9493,38518,1
9494,38519,0
9495,38521,0
9496,38524,0
9497,38526,0
9498,38528,0
9499,38535,0
9500,38549,0
9501,38553,1
9502,38555,0
9503,38559,0
9504,38562,0
9505,38572,0
9506,38573,0
9507,38574,1
9508,38575,0
9509,38585,1
9510,38587,0
9511,38593,0
9512,38596,0
9513,38597,0
9514,38608,0
9515,38616,0
9516,38617,0
9517,38618,1
9518,38622,0
9519,38625,0
9520,38626,0
9521,38633,1
9522,38638,0
9523,38640,0
9524,38643,0
9525,38647,0
9526,38649,0
9527,38657,0
9528,38669,0
9529,38672,0
9530,38675,1
9531,38676,0
9532,38678,0
9533,38685,0
9534,38686,0
9535,38689,0
9536,38697,0
9537,38698,0
9538,38709,0
9539,38713,0
9540,38716,0
9541,38719,0
9542,38730,0
9543,38731,0
9544,38733,0
9545,38736,0
9546,38737,0
9547,38745,0
9548,38748,0
9549,38754,0
9550,38756,0
9551,38761,0
9552,38763,1
9553,38772,0
9554,38780,0
9555,38782,1
9556,38784,0
9557,38789,0
9558,38791,0
9559,38792,0
9560,38799,0
9561,38800,0
9562,38803,0
9563,38808,0
9564,38809,0
9565,38811,0
9566,38816,0
9567,38821,0
9568,38823,0
9569,38826,0
9570,38827,0
9571,38828,0
9572,38832,0
9573,38833,0
9574,38834,0
9575,38837,0
9576,38842,0
9577,38843,0
9578,38847,0
9579,38856,0
9580,38857,0
9581,38858,0
9582,38862,0
9583,38866,0
9584,38867,0
9585,38872,0
9586,38881,0
9587,38886,0
9588,38889,0
9589,38890,0
9590,38897,0
9591,38900,0
9592,38901,0
9593,38906,0
9594,38907,0
9595,38908,0
9596,38916,0
9597,38923,0
9598,38926,1
9599,38928,0
9600,38931,0
9601,38933,0
9602,38936,0
9603,38937,0
9604,38939,0
9605,38944,0
9606,38947,0
9607,38948,1
9608,38949,0
9609,38952,0
9610,38956,0
9611,38957,0
9612,38959,0
9613,38960,0
9614,38962,0
9615,38964,0
9616,38966,0
9617,38976,0
9618,38979,0
9619,38980,0
9620,38982,0
9621,38985,0
9622,38989,0
9623,38991,0
9624,38995,0
9625,39007,1
9626,39009,0
9627,39014,0
9628,39015,0
9629,39017,0
9630,39018,0
9631,39022,0
9632,39024,0
9633,39026,0
9634,39032,0
9635,39038,0
9636,39039,0
9637,39046,0
9638,39048,0
9639,39049,0
9640,39051,0
9641,39058,0
9642,39061,0
9643,39064,0
9644,39068,0
9645,39069,0
9646,39070,0
9647,39071,0
9648,39074,0
9649,39076,0
9650,39077,0
9651,39082,0
9652,39087,0
9653,39093,0
9654,39100,0
9655,39101,0
9656,39106,0
9657,39108,0
9658,39109,1
9659,39115,0
9660,39120,0
9661,39123,0
9662,39126,0
9663,39131,0
9664,39134,0
9665,39136,0
9666,39163,0
9667,39168,0
9668,39169,0
9669,39172,0
9670,39174,0
9671,39177,0
9672,39180,0
9673,39192,0
9674,39193,0
9675,39196,0
9676,39203,0
9677,39206,0
9678,39209,0
9679,39211,1
9680,39214,0
9681,39225,0
9682,39227,0
9683,39231,0
9684,39232,0
9685,39234,0
9686,39241,1
9687,39243,0
9688,39247,0
9689,39248,0
9690,39249,0
9691,39255,0
9692,39261,0
9693,39263,0
9694,39264,0
9695,39265,0
9696,39267,0
9697,39269,0
9698,39273,0
9699,39274,1
9700,39277,0
9701,39279,0
9702,39280,1
9703,39283,0
9704,39285,0
9705,39289,0
9706,39292,0
9707,39296,1
9708,39298,0
9709,39301,0
9710,39303,0
9711,39309,0
9712,39314,0
9713,39317,0
9714,39325,0
9715,39330,1
9716,39333,1
9717,39339,0
9718,39341,0
9719,39348,0
9720,39354,0
9721,39357,0
9722,39366,0
9723,39371,0
9724,39382,0
9725,39383,0
9726,39384,0
9727,39388,0
9728,39392,0
9729,39393,1
9730,39396,0
9731,39399,0
9732,39400,0
9733,39403,0
9734,39405,0
9735,39407,0
9736,39408,0
9737,39411,0
9738,39412,0
9739,39417,0
9740,39428,0
9741,39429,0
9742,39431,0
9743,39433,0
9744,39449,0
9745,39450,1
9746,39453,0
9747,39454,0
9748,39466,0
9749,39468,0
9750,39469,0
9751,39474,0
9752,39478,0
9753,39481,0
9754,39492,0
9755,39504,0
9756,39506,0
9757,39510,0
9758,39527,0
9759,39529,0
9760,39540,0
9761,39541,0
9762,39563,0
9763,39567,0
9764,39571,0
9765,39574,0
9766,39575,0
9767,39577,0
9768,39588,0
9769,39591,0
9770,39593,0
9771,39594,0
9772,39602,0
9773,39605,0
9774,39606,0
9775,39607,0
9776,39609,0
9777,39612,0
9778,39625,0
9779,39629,0
9780,39630,0
9781,39634,0
9782,39642,0
9783,39646,1
9784,39653,0
9785,39657,0
9786,39658,0
9787,39663,0
9788,39671,0
9789,39673,0
9790,39679,0
9791,39681,0
9792,39687,1
9793,39688,0
9794,39691,1
9795,39696,0
9796,39699,0
9797,39710,0
9798,39716,0
9799,39717,0
9800,39724,0
9801,39726,0
9802,39727,0
9803,39731,0
9804,39732,1
9805,39734,0
9806,39735,0
9807,39742,0
9808,39743,0
9809,39744,0
9810,39746,0
9811,39748,0
9812,39749,0
9813,39751,0
9814,39755,0
9815,39765,0
9816,39766,0
9817,39769,1
9818,39771,0
9819,39777,1
9820,39779,0
9821,39783,0
9822,39785,0
9823,39788,0
9824,39791,0
9825,39796,0
9826,39801,0
9827,39811,0
9828,39812,0
9829,39815,0
9830,39819,0
9831,39820,0
9832,39822,0
9833,39830,0
9834,39832,0
9835,39833,0
9836,39835,0
9837,39836,0
9838,39841,0
9839,39844,0
9840,39848,0
9841,39858,0
9842,39862,0
9843,39866,0
9844,39867,0
9845,39873,0
9846,39876,0
9847,39877,0
9848,39878,0
9849,39881,0
9850,39882,0
9851,39884,0
9852,39891,1
9853,39893,0
9854,39897,0
9855,39901,0
9856,39905,0
9857,39906,0
9858,39909,0
9859,39910,0
9860,39915,0
9861,39916,0
9862,39923,0
9863,39925,0
9864,39931,0
9865,39940,0
9866,39960,0
9867,39964,0
9868,39967,0
9869,39976,0
9870,39981,0
9871,39983,0
9872,39992,0
9873,39993,1
9874,39995,0
9875,39998,0
9876,40003,0
9877,40004,0
9878,40005,0
9879,40011,0
9880,40016,0
9881,40017,0
9882,40023,0
9883,40024,0
9884,40037,0
9885,40038,0
9886,40039,0
9887,40049,0
9888,40066,0
9889,40068,0
9890,40072,0
9891,40075,0
9892,40080,0
9893,40085,0
9894,40089,0
9895,40091,0
9896,40093,1
9897,40094,1
9898,40101,1
9899,40115,0
9900,40116,0
9901,40117,0
9902,40118,1
9903,40122,0
9904,40145,0
9905,40148,0
9906,40150,0
9907,40151,0
9908,40152,0
9909,40153,0
9910,40155,0
9911,40156,0
9912,40158,0
9913,40167,0
9914,40170,0
9915,40175,0
9916,40182,0
9917,40187,0
9918,40194,0
9919,40198,0
9920,40201,0
9921,40210,0
9922,40211,0
9923,40220,0
9924,40224,0
9925,40229,0
9926,40237,0
9927,40238,0
9928,40242,0
9929,40243,0
9930,40244,0
9931,40247,0
9932,40256,0
9933,40260,0
9934,40261,0
