attacker_ip_enum,label
53408,0.0
53415,0.0
53421,0.0
53423,0.0
53424,0.0
53425,0.0
53435,0.0
53436,0.0
53442,0.0
53444,0.0
53445,0.0
53451,0.0
53452,0.0
53454,0.0
53460,0.0
53461,0.0
53463,1.0
53475,0.0
53481,0.0
53483,0.0
53491,0.0
53499,0.0
53501,0.0
53502,0.0
53503,1.0
53506,0.0
53511,0.0
53512,0.0
53514,0.0
53517,0.0
53527,0.0
53529,0.0
53531,1.0
53532,0.0
53540,0.0
53541,0.0
53543,0.0
53544,0.0
53550,0.0
53559,0.0
53562,0.0
53567,0.0
53570,0.0
53571,0.0
53583,0.0
53584,0.0
53585,0.0
53588,0.0
53589,0.0
53604,0.0
53606,0.0
53607,0.0
53613,1.0
53614,0.0
53620,0.0
53623,0.0
53630,0.0
53632,0.0
53633,0.0
53635,0.0
53643,0.0
53646,0.0
53647,0.0
53655,0.0
53656,0.0
53660,0.0
53662,0.0
53670,0.0
53677,0.0
53679,0.0
53691,0.0
53699,0.0
53704,0.0
53708,0.0
53710,0.0
53711,0.0
53713,0.0
53715,0.0
53716,0.0
53717,0.0
53725,0.0
53731,0.0
53732,0.0
53734,0.0
53738,0.0
53744,0.0
53745,0.0
53747,0.0
53748,0.0
53757,0.0
53759,0.0
53763,0.0
53764,0.0
53768,0.0
53777,0.0
53784,0.0
53790,0.0
53791,0.0
53792,0.0
53793,0.0
53794,0.0
53797,0.0
53800,0.0
53802,0.0
53804,0.0
53808,0.0
53810,0.0
53818,0.0
53819,0.0
53820,0.0
53827,0.0
53829,0.0
53832,0.0
53833,0.0
53840,1.0
53842,0.0
53848,0.0
53849,0.0
53850,0.0
53851,0.0
53853,0.0
53857,0.0
53859,0.0
53865,0.0
53871,0.0
53873,0.0
53881,0.0
53882,0.0
53884,0.0
53890,0.0
53891,0.0
53894,0.0
53912,0.0
53915,0.0
53916,0.0
53930,0.0
53936,0.0
53944,0.0
53947,0.0
53949,0.0
53951,0.0
53954,0.0
53958,0.0
53965,1.0
53967,0.0
53969,0.0
53973,0.0
53975,0.0
53984,0.0
53994,0.0
53997,0.0
53999,0.0
54004,0.0
54006,0.0
54009,0.0
54012,0.0
54013,0.0
54014,0.0
54016,0.0
54020,0.0
54023,0.0
54028,0.0
54031,0.0
54040,0.0
54046,0.0
54052,0.0
54060,0.0
54068,0.0
54071,0.0
54072,0.0
54074,0.0
54079,0.0
54080,0.0
54087,0.0
54089,0.0
54093,0.0
54109,0.0
54112,0.0
54114,0.0
54118,0.0
54120,0.0
54134,0.0
54135,0.0
54137,0.0
54141,0.0
54143,0.0
54148,0.0
54150,0.0
54153,0.0
54154,0.0
54156,0.0
54158,0.0
54160,0.0
54170,0.0
54173,0.0
54185,0.0
54193,1.0
54207,0.0
54209,0.0
54221,0.0
54225,0.0
54230,0.0
54234,0.0
54244,0.0
54247,0.0
54251,0.0
54258,0.0
54260,0.0
54267,0.0
54271,0.0
54276,0.0
54277,0.0
54279,0.0
54282,0.0
54284,0.0
54289,0.0
54290,0.0
54297,0.0
54305,0.0
54315,0.0
54325,0.0
54327,0.0
54330,0.0
54331,0.0
54332,0.0
54339,0.0
54340,0.0
54347,0.0
54350,1.0
54354,0.0
54357,0.0
54363,0.0
54368,0.0
54371,0.0
54372,1.0
54377,0.0
54382,0.0
54385,0.0
54389,0.0
54392,0.0
54397,0.0
54398,0.0
54409,0.0
54413,0.0
54414,0.0
54419,0.0
54422,0.0
54426,0.0
54428,0.0
54429,0.0
54432,0.0
54437,0.0
54438,0.0
54440,0.0
54441,0.0
54444,0.0
54447,0.0
54454,0.0
54469,0.0
54473,0.0
54476,0.0
54478,0.0
54493,0.0
54494,0.0
54501,0.0
54502,0.0
54503,0.0
54504,0.0
54507,0.0
54515,0.0
54522,0.0
54523,0.0
54525,0.0
54526,0.0
54536,0.0
54551,0.0
54555,0.0
54558,0.0
54562,0.0
54574,0.0
54575,0.0
54578,0.0
54581,0.0
54582,0.0
54583,0.0
54588,0.0
54592,0.0
54604,0.0
54612,0.0
54620,0.0
54628,0.0
54637,0.0
54648,0.0
54649,0.0
54650,0.0
54653,0.0
54661,0.0
54670,0.0
54674,0.0
54682,0.0
54686,0.0
54687,0.0
54695,0.0
54697,0.0
54699,0.0
54700,0.0
54702,0.0
54704,1.0
54708,0.0
54711,0.0
54713,0.0
54714,0.0
54719,0.0
54720,0.0
54721,0.0
54722,0.0
54725,0.0
54726,0.0
54727,0.0
54734,0.0
54738,0.0
54747,1.0
54751,0.0
54752,0.0
54754,1.0
54757,0.0
54764,0.0
54767,0.0
54769,0.0
54770,1.0
54771,0.0
54787,0.0
54801,0.0
54808,0.0
54812,0.0
54816,0.0
54818,0.0
54828,0.0
54830,0.0
54835,0.0
54838,0.0
54842,0.0
54845,0.0
54860,0.0
54861,0.0
54868,0.0
54871,0.0
54873,0.0
54882,0.0
54886,0.0
54890,1.0
54897,0.0
54902,0.0
54905,0.0
54908,0.0
54909,0.0
54910,0.0
54912,1.0
54913,0.0
54915,0.0
54918,0.0
54919,0.0
54923,0.0
54929,0.0
54931,0.0
54932,1.0
54933,0.0
54935,0.0
54943,0.0
54965,0.0
54970,0.0
54971,0.0
54976,0.0
54978,0.0
54979,0.0
54981,0.0
55001,0.0
55002,0.0
55008,0.0
55016,0.0
55024,0.0
55026,0.0
55030,0.0
55039,0.0
55040,0.0
55041,0.0
55053,0.0
55057,0.0
55058,1.0
55066,0.0
55069,0.0
55071,0.0
55079,0.0
55081,0.0
55083,0.0
55085,0.0
55088,0.0
55091,0.0
55092,1.0
55093,0.0
55094,0.0
55096,0.0
55099,0.0
55102,0.0
55108,0.0
55113,0.0
55116,1.0
55117,0.0
55118,0.0
55120,1.0
55128,0.0
55132,0.0
55135,0.0
55136,0.0
55140,0.0
55145,0.0
55148,0.0
55159,0.0
55160,0.0
55161,0.0
55162,0.0
55167,0.0
55171,0.0
55172,0.0
55196,0.0
55201,0.0
55204,0.0
55212,0.0
55214,0.0
55217,0.0
55220,0.0
55221,0.0
55224,0.0
55228,0.0
55232,0.0
55237,0.0
55249,1.0
55253,0.0
55261,0.0
55262,0.0
55265,0.0
55270,0.0
55271,1.0
55272,0.0
55281,0.0
55288,0.0
55289,0.0
55290,0.0
55295,1.0
55299,0.0
55300,0.0
55303,0.0
55308,0.0
55313,0.0
55315,0.0
55316,0.0
55318,0.0
55323,0.0
55324,0.0
55326,0.0
55327,0.0
55330,0.0
55336,0.0
55339,0.0
55342,0.0
55346,0.0
55347,0.0
55353,0.0
55354,0.0
55355,0.0
55359,1.0
55366,0.0
55370,0.0
55373,0.0
55377,0.0
55382,0.0
55392,0.0
55395,0.0
55396,0.0
55398,0.0
55403,0.0
55406,0.0
55419,0.0
55423,0.0
55429,1.0
55430,0.0
55431,0.0
55433,0.0
55436,0.0
55437,0.0
55440,0.0
55443,0.0
55446,0.0
55449,0.0
55452,0.0
55454,0.0
55459,0.0
55460,0.0
55462,0.0
55473,0.0
55483,0.0
55485,0.0
55486,0.0
55496,0.0
55498,0.0
55501,0.0
55504,0.0
55505,0.0
55508,0.0
55524,0.0
55525,0.0
55527,0.0
55529,0.0
55533,1.0
55535,0.0
55538,0.0
55542,0.0
55543,0.0
55546,0.0
55547,0.0
55551,0.0
55558,0.0
55561,0.0
55563,0.0
55573,0.0
55574,0.0
55576,0.0
55579,0.0
55582,1.0
55583,0.0
55587,0.0
55588,0.0
55590,0.0
55591,0.0
55594,0.0
55595,0.0
55597,0.0
55602,0.0
55604,0.0
55605,0.0
55610,0.0
55612,1.0
55614,0.0
55622,0.0
55624,0.0
55627,0.0
55629,0.0
55631,0.0
55632,0.0
55635,0.0
55638,0.0
55646,0.0
55647,0.0
55650,0.0
55651,0.0
55652,0.0
55664,0.0
55669,0.0
55677,0.0
55679,0.0
55681,0.0
55683,0.0
55687,0.0
55690,0.0
55695,0.0
55707,0.0
55709,0.0
55722,0.0
55741,0.0
55743,0.0
55746,0.0
55751,0.0
55753,0.0
55755,0.0
55758,0.0
55769,0.0
55772,0.0
55773,0.0
55774,1.0
55779,0.0
55781,0.0
55782,0.0
55783,0.0
55788,0.0
55791,0.0
55792,0.0
55794,0.0
55795,0.0
55796,0.0
55799,0.0
55803,0.0
55807,0.0
55819,0.0
55821,0.0
55822,0.0
55833,0.0
55835,1.0
55838,0.0
55841,0.0
55844,0.0
55851,0.0
55855,0.0
55861,0.0
55862,0.0
55867,0.0
55876,0.0
55878,0.0
55893,0.0
55895,0.0
55898,1.0
55900,0.0
55901,0.0
55904,0.0
55905,0.0
55906,0.0
55907,0.0
55910,0.0
55912,0.0
55925,0.0
55926,0.0
55930,0.0
55932,0.0
55934,0.0
55936,0.0
55937,0.0
55941,0.0
55942,0.0
55943,0.0
55945,0.0
55960,0.0
55961,0.0
55964,0.0
55967,0.0
55973,0.0
55974,0.0
55976,0.0
55981,0.0
55986,0.0
55987,0.0
55988,0.0
55989,0.0
55992,0.0
55993,0.0
55994,0.0
55995,0.0
55998,0.0
55999,0.0
56005,0.0
56006,0.0
56012,0.0
56017,0.0
56018,0.0
56020,0.0
56024,0.0
56026,0.0
56036,0.0
56040,0.0
56054,0.0
56060,1.0
56061,0.0
56064,0.0
56068,1.0
56074,0.0
56093,0.0
56094,0.0
56097,0.0
56098,0.0
56099,0.0
56100,0.0
56107,0.0
56114,0.0
56118,0.0
56121,0.0
56122,0.0
56125,0.0
56127,0.0
56149,0.0
56153,0.0
56167,0.0
56168,1.0
56172,0.0
56176,0.0
56181,0.0
56182,0.0
56183,0.0
56187,0.0
56195,0.0
56203,0.0
56205,0.0
56207,0.0
56209,0.0
56211,0.0
56217,0.0
56234,0.0
56236,0.0
56238,0.0
56242,0.0
56247,0.0
56249,0.0
56251,0.0
56256,0.0
56259,0.0
56261,0.0
56267,0.0
56268,0.0
56271,0.0
56280,0.0
56282,0.0
56283,0.0
56286,0.0
56292,0.0
56297,0.0
56299,0.0
56305,0.0
56316,0.0
56320,0.0
56321,1.0
56328,0.0
56330,0.0
56331,0.0
56333,1.0
56337,0.0
56339,0.0
56342,0.0
56348,0.0
56350,0.0
56356,0.0
56359,0.0
56360,0.0
56362,0.0
56371,0.0
56372,0.0
56374,0.0
56375,0.0
56376,0.0
56378,1.0
56381,0.0
56384,1.0
56401,0.0
56404,0.0
56407,0.0
56408,0.0
56410,0.0
56411,0.0
56419,0.0
56421,0.0
56430,0.0
56432,0.0
56437,0.0
56438,0.0
56439,1.0
56440,0.0
56441,0.0
56443,0.0
56444,0.0
56447,0.0
56448,0.0
56452,0.0
56455,0.0
56458,0.0
56462,0.0
56466,0.0
56468,0.0
56476,0.0
56482,0.0
56486,0.0
56489,0.0
56490,0.0
56493,0.0
56498,0.0
56499,0.0
56513,0.0
56526,0.0
56529,0.0
56531,0.0
56533,0.0
56539,0.0
56542,0.0
56554,0.0
56561,1.0
56566,0.0
56569,0.0
56571,0.0
56572,0.0
56575,0.0
56576,1.0
56586,0.0
56589,0.0
56590,0.0
56595,0.0
56597,0.0
56602,0.0
56609,0.0
56610,0.0
56611,0.0
56613,0.0
56618,0.0
56619,0.0
56627,0.0
56631,0.0
56637,0.0
56639,0.0
56641,0.0
56645,0.0
56657,0.0
56663,0.0
56668,0.0
56670,0.0
56679,0.0
56685,0.0
56697,0.0
56700,0.0
56707,0.0
56708,0.0
56714,0.0
56715,0.0
56729,0.0
56732,0.0
56745,0.0
56747,0.0
56753,0.0
56755,0.0
56757,0.0
56765,0.0
56782,0.0
56787,0.0
56788,0.0
56789,0.0
56790,0.0
56794,0.0
56796,0.0
56809,1.0
56811,0.0
56816,0.0
56817,0.0
56825,0.0
56830,1.0
56834,0.0
56837,0.0
56850,0.0
56854,0.0
56855,0.0
56856,0.0
56861,0.0
56862,0.0
56867,0.0
56868,0.0
56871,0.0
56872,0.0
56874,0.0
56879,0.0
56882,0.0
56892,0.0
56897,0.0
56915,1.0
56920,0.0
56922,0.0
56924,0.0
56929,0.0
56930,0.0
56935,0.0
56937,0.0
56938,0.0
56940,0.0
56942,0.0
56945,0.0
56946,0.0
56951,0.0
56952,0.0
56955,0.0
56956,0.0
56958,0.0
56964,0.0
56965,0.0
56966,0.0
56967,0.0
56969,1.0
56972,0.0
56974,0.0
56977,0.0
56982,0.0
56988,0.0
56993,0.0
56999,0.0
57000,0.0
57001,0.0
57003,0.0
57008,0.0
57011,0.0
57013,1.0
57023,0.0
57027,0.0
57029,0.0
57035,0.0
57039,0.0
57042,1.0
57043,0.0
57057,0.0
57060,0.0
57062,0.0
57066,0.0
57067,0.0
57071,0.0
57074,0.0
57075,0.0
57076,0.0
57080,0.0
57081,0.0
57083,0.0
57084,0.0
57091,0.0
57095,0.0
57097,0.0
57098,0.0
57101,0.0
57119,0.0
57125,0.0
57130,0.0
57138,0.0
57143,0.0
57147,0.0
57149,0.0
57151,0.0
57153,0.0
57155,0.0
57156,0.0
57158,0.0
57160,0.0
57162,0.0
57171,0.0
57172,0.0
57175,0.0
57184,0.0
57189,0.0
57191,0.0
57193,0.0
57204,0.0
57205,0.0
57213,0.0
57219,0.0
57221,0.0
57224,0.0
57233,0.0
57236,0.0
57245,0.0
57246,0.0
57251,0.0
57253,0.0
57254,0.0
57259,0.0
57262,0.0
57264,0.0
57266,0.0
57270,0.0
57271,0.0
57273,0.0
57276,0.0
57280,0.0
57291,0.0
57299,1.0
57304,0.0
57307,0.0
57318,0.0
57319,0.0
57320,0.0
57327,0.0
57331,0.0
57338,0.0
57343,1.0
57347,0.0
57369,0.0
57370,0.0
57371,0.0
57384,0.0
57389,0.0
57394,0.0
57395,0.0
57398,0.0
57399,0.0
57400,0.0
57403,0.0
57406,0.0
57411,0.0
57414,0.0
57415,0.0
57416,0.0
57418,0.0
57420,0.0
57421,0.0
57427,0.0
57431,0.0
57436,0.0
57437,0.0
57438,0.0
57441,0.0
57444,0.0
57445,0.0
57457,0.0
57460,0.0
57464,0.0
57470,0.0
57471,0.0
57472,0.0
57473,0.0
57474,0.0
57476,0.0
57482,0.0
57483,0.0
57484,0.0
57486,0.0
57487,0.0
57489,0.0
57493,0.0
57494,1.0
57506,0.0
57509,0.0
57515,0.0
57521,1.0
57526,0.0
57530,0.0
57532,1.0
57536,0.0
57541,0.0
57545,0.0
57547,0.0
57549,0.0
57551,0.0
57564,0.0
57568,0.0
57569,0.0
57576,0.0
57578,0.0
57581,0.0
57599,0.0
57603,0.0
57608,0.0
57610,0.0
57614,0.0
57615,0.0
57616,0.0
57618,0.0
57624,0.0
57625,0.0
57627,0.0
57632,0.0
57639,0.0
57643,0.0
57645,0.0
57652,0.0
57664,0.0
57666,0.0
57677,0.0
57680,0.0
57684,0.0
57685,0.0
57692,0.0
57694,0.0
57700,0.0
57703,0.0
57706,0.0
57709,0.0
57713,0.0
57717,0.0
57720,0.0
57724,0.0
57727,1.0
57732,0.0
57735,0.0
57736,0.0
57740,0.0
57742,0.0
57743,0.0
57745,1.0
57750,0.0
57757,0.0
57759,0.0
57765,0.0
57768,0.0
57777,1.0
57779,0.0
57781,0.0
57787,0.0
57793,0.0
57802,0.0
57804,0.0
57813,0.0
57817,0.0
57820,0.0
57824,0.0
57825,0.0
57830,0.0
57837,0.0
57841,0.0
57842,0.0
57843,0.0
57845,0.0
57846,0.0
57848,0.0
57849,0.0
57852,0.0
57854,0.0
57855,0.0
57858,0.0
57861,0.0
57862,0.0
57869,0.0
57873,0.0
57883,0.0
57887,0.0
57888,0.0
57890,0.0
57896,0.0
57899,0.0
57901,0.0
57904,0.0
57909,0.0
57911,0.0
57912,0.0
57913,0.0
57914,0.0
57916,0.0
57921,0.0
57926,0.0
57929,0.0
57934,0.0
57937,0.0
57938,0.0
57945,0.0
57949,0.0
57953,0.0
57957,0.0
57961,0.0
57970,0.0
57976,0.0
57978,0.0
57981,0.0
57982,0.0
57985,0.0
57987,0.0
57992,0.0
57994,0.0
57995,0.0
57996,0.0
58006,0.0
58009,1.0
58018,0.0
58026,0.0
58030,0.0
58040,0.0
58052,0.0
58055,0.0
58059,0.0
58061,0.0
58067,0.0
58075,0.0
58077,0.0
58086,0.0
58087,0.0
58091,0.0
58094,0.0
58096,0.0
58108,0.0
58111,0.0
58112,1.0
58116,0.0
58121,0.0
58123,0.0
58125,0.0
58126,0.0
58129,0.0
58147,0.0
58152,0.0
58162,0.0
58168,0.0
58169,0.0
58170,0.0
58176,0.0
58179,0.0
58186,0.0
58190,0.0
58202,0.0
58209,0.0
58215,0.0
58228,0.0
58229,0.0
58230,0.0
58235,0.0
58237,0.0
58248,0.0
58253,0.0
58266,0.0
58271,0.0
58273,0.0
58280,0.0
58281,0.0
58287,0.0
58297,0.0
58302,0.0
58304,0.0
58310,0.0
58321,0.0
58325,0.0
58328,0.0
58337,0.0
58340,0.0
58356,1.0
58357,0.0
58359,0.0
58360,0.0
58361,0.0
58363,0.0
58374,0.0
58378,0.0
58384,1.0
58396,0.0
58398,0.0
58400,0.0
58408,0.0
58409,0.0
58412,0.0
58418,0.0
58420,0.0
58426,0.0
58432,0.0
58436,0.0
58442,0.0
58444,0.0
58445,0.0
58446,0.0
58449,0.0
58455,0.0
58457,1.0
58460,0.0
58461,0.0
58464,0.0
58472,0.0
58476,0.0
58482,0.0
58484,0.0
58492,0.0
58493,0.0
58503,0.0
58509,0.0
58514,0.0
58519,1.0
58523,0.0
58526,0.0
58529,0.0
58530,0.0
58532,0.0
58535,0.0
58536,0.0
58537,0.0
58541,0.0
58543,0.0
58549,0.0
58550,0.0
58551,0.0
58555,0.0
58558,0.0
58560,0.0
58566,0.0
58574,1.0
58580,0.0
58581,0.0
58582,0.0
58593,0.0
58596,0.0
58607,0.0
58610,0.0
58613,0.0
58618,0.0
58630,0.0
58634,0.0
58635,0.0
58640,0.0
58641,0.0
58646,0.0
58649,0.0
58655,0.0
58657,0.0
58659,0.0
58660,0.0
58675,0.0
58681,0.0
58682,0.0
58683,0.0
58685,0.0
58692,0.0
58696,1.0
58700,0.0
58701,1.0
58703,0.0
58705,0.0
58709,1.0
58725,0.0
58729,0.0
58737,0.0
58738,0.0
58745,0.0
58752,0.0
58761,0.0
58770,0.0
58772,0.0
58776,0.0
58777,0.0
58784,0.0
58785,0.0
58787,0.0
58798,0.0
58802,0.0
58803,0.0
58804,0.0
58812,0.0
58814,0.0
58815,0.0
58826,0.0
58840,0.0
58841,0.0
58842,0.0
58843,0.0
58849,0.0
58851,0.0
58858,0.0
58864,0.0
58865,0.0
58870,0.0
58872,0.0
58879,0.0
58880,0.0
58886,0.0
58887,0.0
58895,0.0
58897,0.0
58905,0.0
58910,0.0
58912,0.0
58916,0.0
58925,0.0
58927,1.0
58931,0.0
58935,0.0
58937,0.0
58938,0.0
58941,0.0
58943,0.0
58944,0.0
58951,0.0
58953,0.0
58954,0.0
58955,0.0
58956,0.0
58964,0.0
58967,0.0
58975,0.0
58978,0.0
58983,0.0
58984,0.0
58994,1.0
58998,1.0
59006,0.0
59008,0.0
59014,0.0
59015,0.0
59020,0.0
59022,0.0
59028,0.0
59029,0.0
59037,0.0
59044,0.0
59060,0.0
59061,1.0
59062,0.0
59068,0.0
59072,0.0
59074,0.0
59076,0.0
59077,1.0
59079,0.0
59080,0.0
59084,0.0
59088,0.0
59091,0.0
59110,0.0
59112,0.0
59114,0.0
59116,0.0
59119,0.0
59126,0.0
59129,0.0
59134,0.0
59135,0.0
59138,0.0
59148,0.0
59151,0.0
59154,0.0
59157,0.0
59161,0.0
59165,0.0
59172,1.0
59178,0.0
59179,0.0
59180,0.0
59181,0.0
59185,0.0
59195,0.0
59197,0.0
59202,0.0
59204,0.0
59205,0.0
59211,0.0
59213,0.0
59218,0.0
59226,1.0
59227,0.0
59233,0.0
59234,0.0
59236,0.0
59238,0.0
59243,0.0
59246,0.0
59249,0.0
59257,0.0
59262,0.0
59263,0.0
59265,0.0
59267,0.0
59269,0.0
59270,0.0
59271,0.0
59272,0.0
59277,0.0
59279,0.0
59283,0.0
59287,0.0
59297,0.0
59302,0.0
59307,0.0
59315,0.0
59316,0.0
59321,0.0
59322,0.0
59326,1.0
59329,0.0
59333,0.0
59338,0.0
59344,0.0
59345,0.0
59352,0.0
59355,0.0
59358,0.0
59359,0.0
59360,0.0
59361,0.0
59365,0.0
59380,1.0
59383,0.0
59388,0.0
59394,0.0
59407,0.0
59417,0.0
59419,0.0
59421,0.0
59428,0.0
59433,0.0
59434,0.0
59436,0.0
59445,0.0
59450,0.0
59451,0.0
59457,0.0
59458,0.0
59463,1.0
59465,0.0
59466,0.0
59469,0.0
59470,0.0
59471,0.0
59480,0.0
59481,0.0
59482,0.0
59493,0.0
59499,0.0
59506,0.0
59512,0.0
59513,0.0
59517,0.0
59522,0.0
59523,0.0
59525,0.0
59526,1.0
59529,0.0
59530,0.0
59532,0.0
59534,0.0
59538,1.0
59545,0.0
59547,0.0
59550,0.0
59553,0.0
59556,0.0
59571,0.0
59577,0.0
59578,0.0
59580,1.0
59592,0.0
59596,0.0
59605,0.0
59606,0.0
59608,0.0
59616,0.0
59621,0.0
59626,0.0
59628,0.0
59632,0.0
59636,0.0
59638,0.0
59647,0.0
59649,0.0
59652,0.0
59656,0.0
59657,0.0
59659,0.0
59662,0.0
59666,0.0
59671,0.0
59673,0.0
59674,0.0
59677,0.0
59679,0.0
59681,0.0
59682,0.0
59683,0.0
59695,0.0
59696,0.0
59700,0.0
59703,0.0
59704,0.0
59706,0.0
59708,0.0
59714,0.0
59715,0.0
59716,0.0
59717,0.0
59724,0.0
59728,0.0
59729,1.0
59737,0.0
59746,0.0
59751,0.0
59753,0.0
59762,0.0
59772,1.0
59776,0.0
59781,0.0
59788,0.0
59795,0.0
59803,1.0
59805,0.0
59806,0.0
59807,0.0
59812,0.0
59814,0.0
59820,0.0
59822,0.0
59823,0.0
59826,0.0
59830,0.0
59831,0.0
59833,0.0
59835,0.0
59838,0.0
59840,1.0
59841,0.0
59842,0.0
59862,0.0
59866,0.0
59870,0.0
59875,0.0
59876,0.0
59877,0.0
59881,0.0
59882,0.0
59886,0.0
59888,0.0
59893,0.0
59895,0.0
59907,0.0
59908,0.0
59916,0.0
59918,0.0
59919,0.0
59920,0.0
59921,0.0
59922,0.0
59933,0.0
59936,0.0
59939,0.0
59949,0.0
59950,0.0
59955,0.0
59961,0.0
59965,0.0
59966,0.0
59968,0.0
59970,0.0
59975,0.0
59980,0.0
59983,0.0
59985,1.0
59987,0.0
59994,1.0
60013,1.0
60015,0.0
60020,0.0
60024,0.0
60026,0.0
60027,0.0
60032,0.0
60035,1.0
60040,0.0
60049,0.0
60051,0.0
60054,0.0
60057,0.0
60069,0.0
60075,0.0
60079,0.0
60080,0.0
60082,0.0
60083,0.0
60091,0.0
60093,0.0
60098,0.0
60100,0.0
60101,0.0
60107,1.0
60112,1.0
60114,0.0
60118,0.0
60122,0.0
60123,0.0
60125,0.0
60126,0.0
60131,0.0
60132,1.0
60140,0.0
60142,0.0
60147,0.0
60150,0.0
60152,0.0
60163,0.0
60173,0.0
60175,0.0
60179,0.0
60183,0.0
60189,0.0
60203,0.0
60205,0.0
60210,0.0
60212,0.0
60225,0.0
60226,0.0
60227,0.0
60232,0.0
60237,0.0
60243,1.0
60244,0.0
60250,0.0
60251,0.0
60257,0.0
60261,0.0
60268,0.0
60270,0.0
60272,1.0
60276,0.0
60277,0.0
60283,0.0
60287,0.0
60291,0.0
60292,0.0
60294,0.0
60304,0.0
60310,0.0
60314,0.0
60315,0.0
60328,0.0
60337,0.0
60341,0.0
60347,0.0
60348,0.0
60352,0.0
60363,0.0
60368,1.0
60376,0.0
60380,0.0
60381,0.0
60390,0.0
60391,0.0
60393,0.0
60395,0.0
60396,0.0
60399,0.0
60406,0.0
60407,1.0
60424,0.0
60435,0.0
60442,0.0
60444,0.0
60449,0.0
60452,0.0
60467,0.0
60471,0.0
60473,0.0
60475,0.0
60483,1.0
60484,0.0
60485,0.0
60489,0.0
60504,0.0
60507,0.0
60510,0.0
60518,0.0
60520,0.0
60526,0.0
60530,0.0
60541,0.0
60544,0.0
60552,0.0
60555,0.0
60561,0.0
60572,0.0
60577,0.0
60583,0.0
60586,0.0
60588,0.0
60589,0.0
60595,0.0
60597,0.0
60612,0.0
60614,0.0
60617,0.0
60620,0.0
60623,0.0
60624,0.0
60626,0.0
60629,0.0
60631,0.0
60635,0.0
60643,0.0
60645,0.0
60652,0.0
60656,0.0
60659,0.0
60662,0.0
60665,0.0
60666,0.0
60668,0.0
60669,0.0
60676,0.0
60678,0.0
60679,0.0
60682,0.0
60686,0.0
60688,0.0
60691,0.0
60692,0.0
60693,0.0
60695,0.0
60698,0.0
60699,0.0
60709,0.0
60711,0.0
60718,1.0
60722,0.0
60725,0.0
60729,0.0
60734,0.0
60735,0.0
60737,0.0
60738,0.0
60742,0.0
60743,0.0
60745,0.0
60748,0.0
60752,0.0
60761,0.0
60763,0.0
60765,0.0
60768,0.0
60772,0.0
60773,0.0
60776,0.0
60777,0.0
60779,0.0
60785,0.0
60786,0.0
60789,0.0
60792,0.0
60793,0.0
60795,0.0
60798,0.0
60809,0.0
60815,0.0
60820,0.0
60829,1.0
60836,1.0
60838,0.0
60840,0.0
60841,0.0
60843,0.0
60848,0.0
60850,0.0
60851,0.0
60852,0.0
60856,0.0
60858,0.0
60862,0.0
60869,1.0
60873,0.0
60878,0.0
60890,0.0
60896,0.0
60898,0.0
60900,0.0
60903,0.0
60910,0.0
60912,0.0
60916,0.0
60918,0.0
60923,0.0
60925,0.0
60926,0.0
60935,0.0
60936,0.0
60939,0.0
60941,1.0
60943,0.0
60949,0.0
60950,0.0
60952,0.0
60954,0.0
60956,0.0
60957,0.0
60958,0.0
60965,0.0
60968,0.0
60978,0.0
60980,0.0
60982,0.0
60983,0.0
60984,0.0
60988,0.0
60991,0.0
60995,0.0
60996,0.0
60998,0.0
61001,0.0
61004,1.0
61005,0.0
61009,0.0
61019,0.0
61020,0.0
61023,0.0
61025,0.0
61029,0.0
61034,0.0
61036,0.0
61043,0.0
61045,0.0
61050,0.0
61051,0.0
61062,0.0
61071,0.0
61079,0.0
61081,0.0
61087,0.0
61089,0.0
61093,0.0
61101,0.0
61102,0.0
61107,1.0
61108,0.0
61112,0.0
61115,0.0
61116,1.0
61118,0.0
61121,0.0
61124,0.0
61129,0.0
61134,0.0
61137,0.0
61140,0.0
61157,0.0
61167,0.0
61173,0.0
61176,0.0
61184,0.0
61195,0.0
61202,0.0
61216,0.0
61228,1.0
61229,1.0
61233,0.0
61236,0.0
61246,0.0
61250,0.0
61254,0.0
61257,0.0
61258,0.0
61265,0.0
61268,0.0
61269,1.0
61271,0.0
61276,0.0
61280,0.0
61281,0.0
61283,0.0
61284,0.0
61285,1.0
61287,0.0
61298,0.0
61299,0.0
61300,0.0
61307,0.0
61311,0.0
61313,0.0
61314,0.0
61316,0.0
61319,0.0
61325,0.0
61330,0.0
61331,0.0
61332,0.0
61333,0.0
61335,0.0
61344,0.0
61348,1.0
61354,0.0
61360,0.0
61361,0.0
61363,0.0
61372,0.0
61375,0.0
61383,0.0
61386,0.0
61388,0.0
61392,0.0
61393,0.0
61406,0.0
61408,0.0
61417,0.0
61427,0.0
61428,0.0
61429,0.0
61435,0.0
61436,0.0
61437,0.0
61439,0.0
61444,0.0
61446,0.0
61449,0.0
61452,0.0
61454,0.0
61463,1.0
61474,0.0
61475,1.0
61479,0.0
61480,0.0
61484,0.0
61486,0.0
61496,0.0
61500,0.0
61505,0.0
61508,0.0
61509,0.0
61510,0.0
61513,0.0
61516,0.0
61518,0.0
61522,0.0
61526,1.0
61528,0.0
61532,1.0
61534,0.0
61538,0.0
61540,0.0
61548,1.0
61552,0.0
61555,0.0
61557,0.0
61558,0.0
61563,0.0
61568,0.0
61572,0.0
61573,0.0
61575,0.0
61594,0.0
